_unit_id;_canary;_unit_state;_trusted_judgments;_last_judgment_at;what_emotion_does_the_author_express_specifically_about_the_weather;what_emotion_does_the_author_express_specifically_about_the_weather:confidence;gold_answer;tweet_id;tweet_text
314961319;;finalized;20;8/24/13 0:13;Neutral / author is just sharing information;0.4427;;82673563;Weather keeping you indoors today? Join us for worship this weekend! Saturday at 5:30 pm, Sunday at 8:00 or 10:45 am.
314961320;;finalized;20;8/24/13 0:41;Tweet not related to weather condition;0.753;;84051653;just informed my sister that canucks fans stole 'the green man' from its always sunny in philly...she was surprised. THE MORE YOU KNOW ---*
314961321;;finalized;20;8/24/13 0:47;Neutral / author is just sharing information;0.6463;;80053247;New: SatWeather  (Weather): SatWeather 1.0Device: iOS UniversalCategory: WeatherPrice: $.99, Version: 1.0 (iTunes) Description:
"			Sa...""";;;;;;;;;
314961322;;finalized;20;8/24/13 0:28;Tweet not related to weather condition;0.6884;;83268246; So maybe your exemplary customer service from Google is tied into Hell freezing over? Hmm...
314961323;;finalized;20;8/24/13 0:49;Negative;0.5779;;81988861;It's bone chilling cold outside!!
314961324;;finalized;20;8/24/13 0:40;Tweet not related to weather condition;0.7603;;84308406;False friends are like our shadow, keeping close to us while we walk in the sunshine, but leaving us the instant... 
314961325;;finalized;20;8/24/13 0:33;Negative;0.3748;;84321548;The weather has been Forks-ish lately! #Twilight  Edward Cullen is painting with  and I. 
314961326;;finalized;20;8/24/13 0:26;Positive;0.8412;;84030355;I'll be at Shuckers - Wake Forest tonight, starting at 6:30! Fantastic weather for an evening on the patio!
314961327;;finalized;20;8/24/13 0:21;Negative;0.5904;;81992487;I don't mind stormy weather, but IT BETTER NOT make @#$* neighbor's car alarm go off all night like last night, or I'll...well, something.
314961328;;finalized;20;8/24/13 0:09;Tweet not related to weather condition;0.4583;;82849163;Tags: Applicat, Blackberry Device, Book Flights, Clever Tools, Currency Converter, Day Weather Forecast, Device ... 
314961329;;finalized;20;8/24/13 0:24;Neutral / author is just sharing information;0.8074;;81992011; severewarn: Severe Thunderstorm Warning for Benton, Mille Lacs, and Sherburne County in MN until 7:45pm CDT. #mnwx
314961330;;finalized;20;8/24/13 0:15;Positive;0.5045;;81213627;yay it's gonna storm! c:
314961331;;finalized;20;8/24/13 0:41;Positive;0.8824;;79196441;Dear perfect weather, thanks for the vest lunch hour of all time. (@ Lady Bird Lake Trail w/ 2 others) 
314961332;;finalized;20;8/24/13 0:50;Negative;0.8614;;82843258; yea dis weather trash
314961333;;finalized;20;8/24/13 0:38;Positive;0.8374;;80058539;Beautiful weather in Chi-town. Going to grab Pizanos with  per the rockin rec of 
314961334;;finalized;20;8/24/13 1:10;Tweet not related to weather condition;0.561;;81990225;#np snow money- bun b
314961335;;finalized;20;8/24/13 0:40;Negative;0.6022;;80056390; that was the effect I was hoping for haha, I hated that snow, I looked gorgeous that day bed head with old clothes on haha
314961336;;finalized;20;8/24/13 0:41;Negative;0.823;;82850000;Another rainy day! Blah.
314961337;;finalized;20;8/24/13 0:42;Positive;0.3138;;79186569;" HAPPY BIRTHDAY!!! You're planning on taking care of this whole rainy cloudy thing right? if not, i'll party in the rain with ya ;)"
314961338;;finalized;20;8/24/13 0:19;Negative;0.6303;;82516918; Ready to get on this flight back to slc. Later mammoth. Kinda bummed snow season is over not gonna lie
314961339;;finalized;20;8/24/13 0:43;Neutral / author is just sharing information;0.6718;;81990447;WX ALT: ...A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL 630 PM EDT FOR NORTHEASTERN PICKENS...NORTHWESTERN... 
314961340;;finalized;20;8/24/13 0:50;Negative;0.5345;;83255316;my children are not dressed for today's weather.  mommyskills -5
314961341;;finalized;20;8/24/13 0:32;Tweet not related to weather condition;0.5807;;82677172;Just played: 3-04 Pocketful Of Sunshine - unknown - unknown(unknown)
314961342;;finalized;20;8/24/13 0:52;Positive;0.8595;;82844564;The weather is beautiful. Even the birds are bumping. #mnisdope
314961343;;finalized;20;8/24/13 0:33;Positive;0.5615;;79194027;it's all gone very quiet here at Wine HQ. Maybe everyone has gone home early to enjoy the sunshine?
"Whats everyones plan this weekend then?""";;;;;;;;;
314961344;;finalized;20;8/24/13 0:38;Negative;0.4166;;84049718;  Thx - sounds like you've gone through some crazy weather...
314961345;;finalized;20;8/24/13 0:21;Positive;0.4086;;82682153;Playing euchre in a windy, sunburnt outside tourney drinking yoohoo, wearing zebra print sunglasses break this poker face.
314961346;;finalized;20;8/24/13 0:21;Neutral / author is just sharing information;0.3901;;80058771;You can plan for a change in the weather and time.
314961347;;finalized;20;8/24/13 0:24;Positive;0.9034;;82679458;Arsenal blows. Weather is amazing. Neighbor bumpin music into the courtyard. Some baby screaming. #sunday
314961348;;finalized;20;8/24/13 1:01;Positive;0.6156;;84314916;Shoutout to the sunshine this morning #EastSide #Tacoma
314961349;;finalized;20;8/24/13 0:43;Positive;0.3466;;81178821;" &lt;folks are out enjoying the nice weather. Rain back Friday for the next six days.lol:-("
314961350;;finalized;20;8/24/13 0:38;Negative;0.7352;;82682363; That's about what our temp is here, too!!  It was rather warm yesterday til storms - now it's so cold again!!  =/
314961351;;finalized;20;8/24/13 0:30;Tweet not related to weather condition;0.5363;;82678490;I don't care how FAIR-WEATHER the Atlanta fanbase is...I'm a LOYAL #FALCONS, #BRAVES, and #HAWKS fan... I don't believe in bandwagon jumping
314961352;;finalized;20;8/24/13 0:38;Negative;0.7766;;84048187; Uqhhh it's sooooo hot outside ! #Texasweather
314961353;;finalized;20;8/24/13 0:48;Neutral / author is just sharing information;0.8312;;84304907;Weather Alert: Flood Warning issued May 22 at 6:32PM MDT expiring May 23 at 9:32AM MDT by NWS Glasgow ... 
314961354;;finalized;20;8/24/13 0:29;Neutral / author is just sharing information;0.5218;;79188846; Oh wow, you had hail? We just got dark clouds passing overhead in southern NH. Now it is sunny and windy.
314961355;;finalized;20;8/24/13 0:41;Positive;0.7055;;82517646;Friday evening. Weather? Beautiful. Last man standing at the office. Bitter? Nah. It only makes payday that much sweeter. Stay hungry.
314961356;;finalized;20;8/24/13 0:13;Positive;0.4295;;81174487;Perfect weather for a natural disaster. I thnk 2012 came early...
314961357;;finalized;20;8/24/13 0:28;Negative;0.4952;;81990794;Ahhh weather so hot!!!
314961358;;finalized;20;8/24/13 0:27;Positive;0.8698;;79186726;I wish I had a girlfriend, this is perfect weather to get naked in.
314961359;;finalized;20;8/24/13 0:51;Negative;0.3511;;84304976;Good dreary, rainy, foggy, drizzly, misty, stormy morning everyone.
314961360;;finalized;20;8/24/13 0:09;Neutral / author is just sharing information;0.6027;;81993695; ...even the weather in OKC is #thunder[ing]up
314961361;;finalized;20;8/24/13 0:19;Positive;0.8324;;82680378;A'right despite feeling flu-ish im gonna go play some sand volleyball and enjoy the weather with my besties :) more voting l8r #teammusso
314961362;;finalized;20;8/24/13 0:23;Positive;0.9501;;83271356;In Rhode Island and it's a beautiful sunny day!
314961363;;finalized;20;8/24/13 0:10;Neutral / author is just sharing information;0.8767;;80053403;#WEATHER: 8:52 pm C: 76.0F. Feels F. 29.76% Humidity. 17.3MPH Southeast Wind.
314961364;;finalized;20;8/24/13 0:24;Positive;0.855;;79197503; nothing better then woman in warm weather #yeahiamthattype
314961365;;finalized;20;8/24/13 0:47;Tweet not related to weather condition;0.6747;;82845874;"     check out this hot shit ---&gt; (cont) "
314961366;;finalized;20;8/24/13 0:35;Neutral / author is just sharing information;0.5993;;82675151; it's cold outside
314961367;;finalized;20;8/24/13 0:29;Tweet not related to weather condition;0.6968;;81176894;Vintage Linen Lot  14 items Snowy White  great by ShandrasLinens  via 
314961368;;finalized;20;8/24/13 0:47;Neutral / author is just sharing information;0.8249;;84051926;#WEATHER:  4:53 pm : 89.0F. Feels F. 29.72% Humidity. 21.9MPH South Wind.
314961369;;finalized;20;8/24/13 0:18;Neutral / author is just sharing information;0.7543;;84312749;  BREAKING: Large, wedge tornado on the ground coming into Okla City LIVE on our weather blog  ...
314961370;;finalized;20;8/24/13 0:54;Negative;0.386;;84304985; Weather Chanel cameraman turns away from recovery of body live, after EF4 tornado slams Joplin Missouri. CNN, MSNBC : ...
314961371;;finalized;20;8/24/13 0:31;Negative;0.5915;;84313129;Guess another severe #Thunderstorm is heading toward #WV. :-/ 
"#NoMoreRain""";;;;;;;;;
314961372;;finalized;20;8/24/13 0:43;Negative;0.6406;;84030151;I wanna do something fun but I don't want to be caught out in the storm tonight so I think I'll just stay home lol
314961373;;finalized;20;8/24/13 0:35;Negative;0.6709;;84306277;Prayers going out to Joplin, Missouri and everyone affected by all this crazy weather!
314961374;;finalized;20;8/24/13 0:50;Tweet not related to weather condition;0.5149;;81993620;Calm After the Storm | RedGage 
314961375;;finalized;20;8/24/13 0:50;Positive;0.8747;;82676486;good morning, it's sunny, pick up new car and then off to Wilton house near Salisbury i think
314961376;;finalized;20;8/24/13 0:36;Tweet not related to weather condition;0.7509;;84311591;Just saw Snow White working at Lady Foot Locker, she was looking hot, seriously, she was the fairest of the mall
314961377;;finalized;20;8/24/13 0:16;Negative;0.5128;;84312565; Do NOT go out to move your car in a hail storm. Your car can be fixed. You might not be fixable. #preparenow
314961378;;finalized;20;8/24/13 0:38;Negative;0.7472;;84033089;Not outside but looking out the window at them. Its to hot to be bothered by the animals.
314961379;;finalized;20;8/24/13 0:30;Tweet not related to weather condition;0.7345;;84304871; Community Blood Center Media Blood drive Tues Noon-6 at Westridge Mall by Penneys lower level - Blood to help Joplin st ...
